ProductID,Location,StockLevel,SupplierDelay(days),Warehouse,InventoryType
P0150,L04,199,7,W1,Fresh
P0150,L05,181,2,W3,Returned
P0150,L06,21,10,W1,Returned
P0150,L07,171,2,W3,Repaired
P0150,L08,64,3,W3,Repaired
P0150,L09,131,2,W1,Returned
P0150,L10,158,3,W2,Fresh
P0151,L01,45,5,W1,Fresh
P0151,L02,50,10,W3,Returned
P0151,L03,51,7,W2,Fresh
P0151,L04,31,10,W1,Returned
P0151,L05,63,7,W3,Repaired
P0151,L06,32,2,W2,Returned
P0151,L07,45,3,W1,Fresh
P0151,L08,37,10,W1,Fresh
P0151,L09,29,5,W1,Repaired
P0151,L10,33,7,W2,Returned
P0152,L01,177,7,W1,Repaired
P0152,L02,162,3,W3,Repaired
P0152,L03,73,2,W1,Returned
P0152,L04,82,3,W2,Fresh
P0152,L05,34,2,W1,Returned
P0152,L06,138,10,W3,Returned
P0152,L07,134,7,W1,Fresh
P0152,L08,30,2,W3,Fresh
P0152,L09,132,10,W1,Fresh
P0152,L10,50,5,W3,Returned
P0153,L01,24,7,W3,Repaired
P0153,L02,77,2,W2,Returned
P0153,L03,66,3,W2,Repaired
P0153,L04,11,10,W3,Fresh
P0153,L05,47,3,W2,Repaired
P0153,L06,19,5,W1,Returned
P0153,L07,154,3,W3,Fresh
P0153,L08,73,10,W1,Fresh
P0153,L09,85,2,W2,Returned
P0153,L10,46,3,W1,Fresh
P0154,L01,101,2,W2,Returned
P0154,L02,100,10,W1,Fresh
P0154,L03,24,2,W2,Returned
P0154,L04,19,5,W3,Returned
P0154,L05,157,10,W3,Returned
P0154,L06,21,10,W3,Repaired
P0154,L07,59,2,W1,Fresh
P0154,L08,56,10,W3,Fresh
P0154,L09,89,5,W3,Fresh
P0154,L10,65,5,W1,Repaired
P0155,L01,105,3,W2,Repaired
P0155,L02,163,5,W3,Fresh
P0155,L03,90,10,W2,Fresh
P0155,L04,196,3,W2,Fresh
P0155,L05,47,10,W1,Repaired
P0155,L06,144,2,W1,Repaired
P0155,L07,144,5,W1,Repaired
P0155,L08,78,2,W1,Fresh
P0155,L09,55,10,W2,Repaired
P0155,L10,195,3,W1,Repaired
P0156,L01,71,3,W3,Fresh
P0156,L02,123,5,W1,Fresh
P0156,L03,192,2,W3,Repaired
P0156,L04,143,2,W1,Repaired
P0156,L05,114,10,W3,Returned
P0156,L06,82,3,W1,Returned
P0156,L07,171,10,W1,Repaired
P0156,L08,110,3,W3,Returned
P0156,L09,132,2,W3,Fresh
P0156,L10,119,7,W1,Returned
P0157,L01,33,10,W1,Fresh
P0157,L02,22,3,W3,Returned
P0157,L03,84,10,W2,Returned
P0157,L04,95,5,W3,Returned
P0157,L05,72,5,W3,Repaired
P0157,L06,151,10,W3,Fresh
P0157,L07,61,5,W1,Repaired
P0157,L08,182,5,W3,Returned
P0157,L09,172,10,W2,Repaired
P0157,L10,160,5,W3,Fresh
P0158,L01,41,2,W1,Repaired
P0158,L02,157,2,W1,Fresh
P0158,L03,124,2,W1,Repaired
P0158,L04,176,3,W3,Returned
P0158,L05,48,5,W3,Fresh
P0158,L06,74,5,W3,Returned
P0158,L07,146,5,W3,Repaired
P0158,L08,177,7,W3,Returned
P0158,L09,71,10,W3,Fresh
P0158,L10,100,7,W3,Fresh
P0159,L01,58,10,W1,Fresh
P0159,L02,190,3,W1,Fresh
P0159,L03,13,7,W2,Repaired
P0159,L04,67,10,W1,Returned
P0159,L05,57,5,W1,Repaired
P0159,L06,117,7,W2,Returned
P0159,L07,120,3,W1,Returned
P0159,L08,89,2,W1,Returned
P0159,L09,175,10,W1,Repaired
P0159,L10,192,7,W3,Returned
P0160,L01,185,3,W2,Repaired
P0160,L02,69,7,W2,Returned
P0160,L03,182,5,W2,Fresh
P0160,L04,143,10,W2,Fresh
P0160,L05,166,10,W1,Returned
P0160,L06,50,7,W2,Fresh
P0160,L07,111,10,W3,Fresh
P0160,L08,193,10,W3,Returned
P0160,L09,75,10,W1,Returned
P0160,L10,115,2,W2,Returned
P0161,L01,17,5,W1,Returned
P0161,L02,26,5,W3,Returned
P0161,L03,54,2,W1,Fresh
P0161,L04,129,3,W3,Fresh
P0161,L05,48,3,W2,Fresh
P0161,L06,53,2,W3,Repaired
P0161,L07,74,10,W3,Repaired
P0161,L08,28,10,W2,Repaired
P0161,L09,98,10,W1,Repaired
P0161,L10,117,2,W3,Repaired
P0162,L01,36,10,W3,Repaired
P0162,L02,62,5,W1,Repaired
P0162,L03,70,5,W2,Repaired
P0162,L04,43,5,W3,Fresh
P0162,L05,162,7,W1,Repaired
P0162,L06,156,2,W2,Repaired
P0162,L07,120,7,W2,Returned
P0162,L08,118,7,W2,Fresh
P0162,L09,27,3,W1,Returned
P0162,L10,42,2,W1,Repaired
P0163,L01,96,10,W1,Fresh
P0163,L02,28,2,W3,Repaired
P0163,L03,195,3,W2,Returned
P0163,L04,112,10,W2,Fresh
P0163,L05,185,7,W1,Repaired
P0163,L06,136,10,W1,Repaired
P0163,L07,43,5,W2,Returned
P0163,L08,23,5,W2,Returned
P0163,L09,160,10,W1,Fresh
P0163,L10,25,2,W2,Repaired
P0164,L01,198,10,W1,Returned
P0164,L02,84,2,W3,Repaired
P0164,L03,88,5,W1,Fresh
P0164,L04,32,10,W1,Fresh
P0164,L05,139,5,W2,Fresh
P0164,L06,148,5,W1,Returned
P0164,L07,22,2,W1,Fresh
P0164,L08,26,2,W1,Returned
P0164,L09,57,2,W3,Returned
P0164,L10,58,7,W1,Returned
P0165,L01,149,2,W1,Fresh
P0165,L02,166,10,W3,Returned
P0165,L03,193,10,W3,Fresh
P0165,L04,92,5,W1,Repaired
P0165,L05,118,5,W3,Returned
P0165,L06,74,7,W2,Fresh
P0165,L07,20,7,W1,Repaired
P0165,L08,172,5,W3,Repaired
P0165,L09,10,3,W3,Repaired
P0165,L10,29,10,W3,Repaired
P0166,L01,22,7,W1,Fresh
P0166,L02,73,5,W2,Repaired
P0166,L03,95,7,W3,Returned
P0166,L04,125,10,W2,Returned
P0166,L05,46,3,W1,Repaired
P0166,L06,59,3,W1,Fresh
P0166,L07,126,3,W3,Fresh
P0166,L08,65,5,W3,Repaired
P0166,L09,122,3,W2,Fresh
P0166,L10,21,5,W1,Repaired
P0167,L01,199,7,W2,Repaired
P0167,L02,124,3,W2,Repaired
P0167,L03,120,2,W1,Repaired
P0167,L04,90,2,W3,Returned
P0167,L05,156,5,W2,Repaired
P0167,L06,90,5,W1,Repaired
P0167,L07,109,3,W2,Returned
P0167,L08,123,5,W3,Repaired
P0167,L09,62,7,W1,Fresh
P0167,L10,176,5,W2,Returned
P0168,L01,164,5,W2,Repaired
P0168,L02,74,5,W2,Fresh
P0168,L03,133,10,W1,Fresh
P0168,L04,190,5,W2,Repaired
P0168,L05,38,10,W3,Returned
P0168,L06,166,3,W1,Repaired
P0168,L07,32,3,W1,Repaired
P0168,L08,123,3,W2,Repaired
P0168,L09,46,10,W1,Fresh
P0168,L10,73,10,W1,Fresh
P0169,L01,99,10,W3,Returned
P0169,L02,186,7,W3,Repaired
P0169,L03,31,5,W2,Returned
P0169,L04,102,5,W2,Returned
P0169,L05,14,3,W2,Returned
P0169,L06,137,5,W2,Returned
P0169,L07,113,7,W3,Fresh
P0169,L08,121,3,W1,Returned
P0169,L09,139,3,W2,Repaired
P0169,L10,64,7,W3,Fresh
P0170,L01,20,7,W1,Returned
P0170,L02,153,7,W1,Repaired
P0170,L03,173,7,W3,Repaired
P0170,L04,94,10,W1,Repaired
P0170,L05,182,7,W1,Fresh
P0170,L06,60,7,W3,Fresh
P0170,L07,46,7,W1,Fresh
P0170,L08,138,3,W3,Returned
P0170,L09,125,7,W3,Returned
P0170,L10,141,3,W1,Repaired
P0171,L01,107,2,W1,Repaired
P0171,L02,128,2,W2,Returned
P0171,L03,178,2,W2,Repaired
P0171,L04,30,2,W1,Fresh
P0171,L05,93,10,W2,Returned
P0171,L06,19,5,W3,Fresh
P0171,L07,31,3,W1,Returned
P0171,L08,118,10,W1,Returned
P0171,L09,144,3,W2,Returned
P0171,L10,73,5,W2,Repaired
P0172,L01,186,2,W2,Repaired
P0172,L02,117,2,W2,Repaired
P0172,L03,40,5,W3,Fresh
P0172,L04,16,10,W1,Returned
P0172,L05,56,7,W2,Returned
P0172,L06,182,7,W3,Fresh
P0172,L07,56,5,W2,Repaired
P0172,L08,152,7,W2,Repaired
P0172,L09,113,10,W2,Fresh
P0172,L10,10,2,W3,Fresh
P0173,L01,90,7,W1,Returned
P0173,L02,130,7,W3,Returned
P0173,L03,196,7,W2,Repaired
P0173,L04,114,5,W3,Fresh
P0173,L05,170,5,W1,Fresh
P0173,L06,35,10,W3,Fresh
P0173,L07,44,10,W3,Returned
P0173,L08,65,7,W1,Returned
P0173,L09,84,2,W1,Fresh
P0173,L10,62,5,W3,Returned
P0174,L01,180,7,W2,Fresh
P0174,L02,20,2,W2,Returned
P0174,L03,186,5,W3,Repaired
P0174,L04,105,2,W3,Fresh
P0174,L05,107,2,W3,Fresh
P0174,L06,138,7,W3,Fresh
P0174,L07,11,3,W3,Returned
P0174,L08,182,7,W1,Repaired
P0174,L09,86,10,W1,Fresh
P0174,L10,178,3,W1,Repaired
P0175,L01,121,7,W2,Fresh
P0175,L02,115,7,W2,Fresh
P0175,L03,180,5,W1,Repaired
P0175,L04,99,10,W2,Repaired
P0175,L05,61,10,W2,Fresh
P0175,L06,154,5,W2,Returned
P0175,L07,87,3,W3,Repaired
P0175,L08,176,5,W2,Repaired
P0175,L09,153,5,W1,Fresh
P0175,L10,123,10,W3,Repaired
P0176,L01,82,10,W2,Returned
P0176,L02,13,3,W1,Fresh
P0176,L03,26,2,W3,Fresh
P0176,L04,166,5,W3,Returned
P0176,L05,77,7,W2,Repaired
P0176,L06,113,5,W3,Fresh
P0176,L07,161,5,W1,Fresh
P0176,L08,156,2,W1,Repaired
P0176,L09,22,3,W2,Fresh
P0176,L10,94,3,W3,Repaired
P0177,L01,86,5,W2,Repaired
P0177,L02,27,3,W3,Returned
P0177,L03,80,10,W2,Repaired
P0177,L04,185,7,W2,Repaired
P0177,L05,134,7,W2,Returned
P0177,L06,24,3,W2,Repaired
P0177,L07,104,10,W2,Returned
P0177,L08,119,5,W1,Fresh
P0177,L09,141,7,W2,Returned
P0177,L10,83,5,W3,Fresh
P0178,L01,80,10,W3,Fresh
P0178,L02,162,2,W2,Returned
P0178,L03,172,10,W3,Returned
P0178,L04,97,5,W2,Returned
P0178,L05,57,3,W3,Fresh
P0178,L06,120,2,W3,Repaired
P0178,L07,41,2,W2,Repaired
P0178,L08,199,3,W2,Repaired
P0178,L09,196,10,W3,Returned
P0178,L10,147,5,W3,Repaired
P0179,L01,124,2,W1,Returned
P0179,L02,28,10,W3,Repaired
P0179,L03,46,5,W3,Repaired
P0179,L04,20,7,W2,Returned
P0179,L05,137,7,W3,Returned
P0179,L06,36,7,W3,Repaired
P0179,L07,28,7,W3,Repaired
P0179,L08,185,5,W1,Fresh
P0179,L09,193,3,W3,Repaired
P0179,L10,44,10,W3,Returned
P0180,L01,15,3,W2,Repaired
P0180,L02,130,10,W2,Returned
P0180,L03,56,3,W2,Returned
P0180,L04,71,5,W3,Returned
P0180,L05,160,2,W3,Fresh
P0180,L06,14,3,W2,Fresh
P0180,L07,164,3,W1,Fresh
P0180,L08,113,3,W3,Fresh
P0180,L09,17,2,W1,Returned
P0180,L10,81,7,W1,Returned
P0181,L01,160,2,W2,Fresh
P0181,L02,66,10,W2,Fresh
P0181,L03,68,2,W3,Repaired
P0181,L04,95,2,W1,Fresh
P0181,L05,166,2,W1,Repaired
P0181,L06,48,3,W2,Repaired
P0181,L07,55,5,W2,Repaired
P0181,L08,19,10,W2,Repaired
P0181,L09,105,7,W3,Fresh
P0181,L10,101,5,W2,Repaired
P0182,L01,156,2,W2,Fresh
P0182,L02,149,3,W3,Returned
P0182,L03,154,5,W3,Repaired
P0182,L04,183,2,W2,Repaired
P0182,L05,47,7,W1,Fresh
P0182,L06,139,7,W3,Fresh
P0182,L07,47,5,W1,Fresh
P0182,L08,182,7,W1,Repaired
P0182,L09,78,2,W2,Repaired
P0182,L10,129,10,W1,Returned
P0183,L01,84,2,W2,Fresh
P0183,L02,21,10,W1,Fresh
P0183,L03,108,5,W2,Returned
P0183,L04,112,10,W2,Returned
P0183,L05,168,3,W1,Repaired
P0183,L06,55,7,W1,Returned
P0183,L07,198,10,W3,Returned
P0183,L08,44,5,W2,Returned
P0183,L09,182,10,W2,Repaired
P0183,L10,116,7,W2,Returned
P0184,L01,79,2,W2,Returned
P0184,L02,67,2,W1,Fresh
P0184,L03,188,10,W1,Returned
P0184,L04,95,7,W3,Returned
P0184,L05,180,7,W1,Fresh
P0184,L06,34,3,W3,Repaired
P0184,L07,61,3,W1,Fresh
P0184,L08,181,7,W3,Fresh
P0184,L09,181,5,W2,Returned
P0184,L10,10,5,W3,Returned
P0185,L01,119,3,W2,Returned
P0185,L02,155,3,W1,Returned
P0185,L03,122,3,W2,Returned
P0185,L04,173,3,W3,Fresh
P0185,L05,17,2,W2,Returned
P0185,L06,160,10,W1,Fresh
P0185,L07,142,7,W2,Returned
P0185,L08,152,3,W2,Repaired
P0185,L09,81,10,W1,Returned
P0185,L10,116,5,W2,Repaired
P0186,L01,196,7,W2,Fresh
P0186,L02,80,2,W2,Repaired
P0186,L03,79,10,W2,Returned
P0186,L04,102,5,W2,Repaired
P0186,L05,10,5,W3,Repaired
P0186,L06,112,7,W2,Fresh
P0186,L07,46,5,W3,Fresh
P0186,L08,112,10,W3,Finished Goods
P0186,L09,109,3,W2,Returned
P0186,L10,148,7,W2,Repaired
P0187,L01,129,7,W2,Fresh
P0187,L02,108,5,W2,Returned
P0187,L03,88,7,W3,Fresh
P0187,L04,72,2,W2,Returned
P0187,L05,176,3,W3,Repaired
P0187,L06,34,7,W1,Repaired
P0187,L07,82,10,W1,Fresh
P0187,L08,199,10,W1,Returned
P0187,L09,110,5,W3,Fresh
P0187,L10,148,2,W3,Repaired
P0188,L01,164,3,W2,Fresh
P0188,L02,39,3,W2,Fresh
P0188,L03,148,2,W1,Returned
P0188,L04,50,7,W3,Finished Goods
P0188,L05,141,3,W2,Fresh
P0188,L06,197,7,W3,Repaired
P0188,L07,79,10,W3,Repaired
P0188,L08,60,7,W3,Fresh
P0188,L09,183,10,W2,Returned
P0188,L10,149,10,W3,Returned
P0189,L01,89,3,W2,Returned
P0189,L02,176,7,W2,Returned
P0189,L03,71,7,W1,Fresh
P0189,L04,171,5,W3,Fresh
P0189,L05,141,7,W3,Returned
P0189,L06,165,10,W2,Repaired
P0189,L07,169,2,W3,Returned
P0189,L08,133,5,W2,Returned
P0189,L09,96,5,W3,Repaired
P0189,L10,96,3,W2,Repaired
P0190,L01,175,10,W2,Fresh
P0190,L02,22,7,W1,Returned
P0190,L03,20,2,W1,Returned
P0190,L04,97,5,W3,Returned
P0190,L05,182,2,W3,Repaired
P0190,L06,102,7,W1,Repaired
P0190,L07,48,2,W2,Repaired
P0190,L08,184,2,W1,Fresh
P0190,L09,41,3,W2,Repaired
P0190,L10,141,10,W3,Returned
P0191,L01,48,7,W3,Returned
P0191,L02,43,7,W1,Returned
P0191,L03,23,10,W2,Repaired
P0191,L04,24,7,W2,Fresh
P0191,L05,40,7,W3,Fresh
P0191,L06,188,2,W3,Returned
P0191,L07,136,3,W1,Repaired
P0191,L08,199,7,W3,Repaired
P0191,L09,163,7,W3,Returned
P0191,L10,142,5,W2,Repaired
P0192,L01,131,5,W2,Fresh
P0192,L02,124,3,W2,Returned
P0192,L03,35,2,W3,Returned
P0192,L04,23,10,W3,Returned
P0192,L05,66,10,W3,Returned
P0192,L06,107,3,W1,Repaired
P0192,L07,91,10,W2,Returned
P0192,L08,16,10,W1,Fresh
P0192,L09,99,5,W3,Repaired
P0192,L10,188,10,W3,Repaired
P0193,L01,99,3,W1,Fresh
P0193,L02,111,7,W2,Repaired
P0193,L03,34,3,W2,Repaired
P0193,L04,66,5,W3,Repaired
P0193,L05,110,2,W3,Repaired
P0193,L06,182,2,W1,Returned
P0193,L07,92,5,W3,Fresh
P0193,L08,173,7,W1,Returned
P0193,L09,164,7,W2,Fresh
P0193,L10,97,3,W3,Fresh
P0194,L01,18,5,W2,Repaired
P0194,L02,178,10,W3,Returned
P0194,L03,136,2,W2,Fresh
P0194,L04,50,5,W1,Returned
P0194,L05,149,10,W3,Fresh
P0194,L06,119,7,W2,Repaired
P0194,L07,113,3,W2,Repaired
P0194,L08,199,10,W3,Repaired
P0194,L09,177,7,W1,Finished Goods
P0194,L10,169,3,W1,Repaired
P0195,L01,130,5,W2,Fresh
P0195,L02,72,2,W2,Fresh
P0195,L03,177,5,W2,Returned
P0195,L04,65,3,W3,Fresh
P0195,L05,83,10,W1,Returned
P0195,L06,26,10,W2,Returned
P0195,L07,186,10,W1,Repaired
P0195,L08,88,2,W1,Returned
P0195,L09,67,3,W3,Repaired
P0195,L10,150,5,W2,Repaired
P0196,L01,49,2,W1,Returned
P0196,L02,40,10,W3,Fresh
P0196,L03,167,2,W2,Fresh
P0196,L04,40,10,W1,Repaired
P0196,L05,14,5,W3,Fresh
P0196,L06,11,7,W2,Repaired
P0196,L07,136,2,W3,Returned
P0196,L08,122,10,W1,Repaired
P0196,L09,182,10,W1,Fresh
P0196,L10,80,5,W3,Returned
P0197,L01,118,5,W3,Fresh
P0197,L02,151,2,W3,Fresh
P0197,L03,13,5,W2,Fresh
P0197,L04,167,7,W3,Fresh
P0197,L05,11,2,W1,Returned
P0197,L06,82,7,W2,Returned
P0197,L07,32,7,W3,Repaired
P0197,L08,110,5,W2,Returned
P0197,L09,53,3,W3,Repaired
P0197,L10,29,2,W3,Fresh
P0198,L01,145,7,W3,Fresh
P0198,L02,43,3,W2,Repaired
P0198,L03,118,2,W1,Fresh
P0198,L04,45,2,W3,Repaired
P0198,L05,153,7,W3,Returned
P0198,L06,17,3,W3,Repaired
P0198,L07,126,5,W2,Repaired
P0198,L08,127,5,W3,Repaired
P0198,L09,27,2,W2,Fresh
P0198,L10,98,5,W1,Repaired
P0199,L01,198,10,W1,Repaired
P0199,L02,76,5,W3,Returned
P0199,L03,63,5,W3,Fresh
P0199,L04,175,7,W2,Fresh
P0199,L05,166,2,W1,Returned
P0199,L06,175,2,W1,Fresh
P0199,L07,95,7,W1,Repaired
P0199,L08,193,10,W2,Repaired
P0199,L09,169,7,W2,Fresh
P0199,L10,154,7,W3,Repaired
P0200,L01,32,2,W1,Fresh
P0200,L02,71,3,W3,Repaired
P0200,L03,28,2,W2,Repaired
P0200,L04,52,3,W1,Fresh
P0200,L05,47,3,W1,Returned
P0200,L06,94,2,W3,Repaired
P0200,L07,172,7,W2,Returned
P0200,L08,69,10,W2,Fresh
P0200,L09,161,2,W1,Returned
P0200,L10,159,7,W1,Repaired
P0201,L01,101,7,W2,Returned
P0201,L02,82,2,W3,Returned
P0201,L03,98,7,W1,Fresh
P0201,L04,159,3,W1,Fresh
P0201,L05,58,5,W3,Returned
P0201,L06,48,2,W2,Repaired
P0201,L07,74,2,W1,Fresh
P0201,L08,184,5,W1,Repaired
P0201,L09,93,5,W1,Repaired
P0201,L10,133,2,W2,Returned
P0202,L01,147,3,W1,Fresh
P0202,L02,163,7,W2,Returned
P0202,L03,147,5,W2,Repaired
P0202,L04,57,5,W1,Returned
P0202,L05,70,10,W2,Returned
P0202,L06,87,5,W1,Fresh
P0202,L07,67,2,W3,Repaired
P0202,L08,150,10,W1,Repaired
P0202,L09,136,5,W3,Returned
P0202,L10,188,10,W2,Repaired
P0203,L01,189,3,W2,Returned
P0203,L02,78,10,W2,Repaired
P0203,L03,61,3,W2,Fresh
P0203,L04,144,10,W2,Fresh
P0203,L05,165,7,W1,Returned
P0203,L06,150,10,W2,Fresh
P0203,L07,13,5,W2,Returned
P0203,L08,130,5,W3,Returned
P0203,L09,179,10,W3,Repaired
P0203,L10,56,2,W3,Returned
P0204,L01,44,5,W3,Repaired
P0204,L02,76,10,W2,Returned
P0204,L03,194,5,W2,Returned
P0204,L04,151,3,W2,Fresh
P0204,L05,80,3,W2,Returned
P0204,L06,141,7,W1,Repaired
P0204,L07,95,3,W1,Returned
P0204,L08,37,3,W3,Repaired
P0204,L09,42,7,W2,Repaired
P0204,L10,51,10,W1,Repaired
P0205,L01,185,5,W2,Returned
P0205,L02,50,7,W2,Repaired
P0205,L03,67,10,W1,Returned
P0205,L04,111,2,W1,Fresh
P0205,L05,197,3,W1,Repaired
P0205,L06,48,3,W2,Fresh
P0205,L07,86,5,W2,Returned
P0205,L08,164,5,W1,Fresh
P0205,L09,118,3,W3,Repaired
P0205,L10,100,3,W3,Returned
P0206,L01,71,10,W1,Returned
P0206,L02,131,3,W1,Fresh
P0206,L03,101,10,W1,Returned
P0206,L04,150,7,W3,Repaired
P0206,L05,41,2,W1,Fresh
P0206,L06,114,7,W3,Fresh
P0206,L07,70,3,W2,Repaired
P0206,L08,116,7,W1,Repaired
P0206,L09,193,5,W1,Repaired
P0206,L10,161,5,W2,Repaired
P0207,L01,62,7,W3,Returned
P0207,L02,154,10,W2,Fresh
P0207,L03,130,2,W1,Fresh
P0207,L04,196,10,W3,Fresh
P0207,L05,20,10,W1,Repaired
P0207,L06,28,3,W1,Fresh
P0207,L07,117,2,W2,Repaired
P0207,L08,94,2,W3,Returned
P0207,L09,81,2,W3,Repaired
P0207,L10,40,5,W2,Fresh
P0208,L01,128,7,W3,Fresh
P0208,L02,31,7,W1,Fresh
P0208,L03,130,3,W3,Repaired
P0208,L04,168,5,W1,Fresh
P0208,L05,190,5,W1,Fresh
P0208,L06,166,10,W1,Returned
P0208,L07,14,3,W1,Repaired
P0208,L08,145,10,W3,Fresh
P0208,L09,55,7,W2,Fresh
P0208,L10,47,5,W3,Returned
P0209,L01,104,5,W3,Repaired
P0209,L02,56,10,W3,Returned
P0209,L03,66,7,W2,Fresh
P0209,L04,173,2,W1,Returned
P0209,L05,103,7,W2,Returned
P0209,L06,128,3,W1,Repaired
P0209,L07,114,7,W1,Returned
P0209,L08,61,3,W2,Returned
P0209,L09,88,10,W3,Fresh
P0209,L10,95,3,W1,Fresh
P0210,L01,96,10,W1,Repaired
P0210,L02,13,10,W3,Repaired
P0210,L03,132,7,W3,Returned
P0210,L04,50,7,W3,Fresh
P0210,L05,74,3,W1,Repaired
P0210,L06,75,7,W2,Returned
P0210,L07,96,5,W3,Repaired
P0210,L08,121,3,W1,Repaired
P0210,L09,100,3,W1,Repaired
P0210,L10,87,3,W2,Fresh
P0211,L01,130,5,W2,Fresh
P0211,L02,58,3,W1,Repaired
P0211,L03,160,10,W1,Returned
P0211,L04,168,2,W2,Returned
P0211,L05,196,3,W2,Fresh
P0211,L06,98,3,W3,Fresh
P0211,L07,183,7,W1,Repaired
P0211,L08,15,10,W2,Repaired
P0211,L09,146,5,W1,Repaired
P0211,L10,25,3,W2,Returned
P0212,L01,150,2,W2,Returned
P0212,L02,59,2,W2,Repaired
P0212,L03,11,10,W3,Repaired
P0212,L04,79,10,W3,Repaired
P0212,L05,138,3,W2,Fresh
P0212,L06,137,5,W2,Returned
P0212,L07,88,5,W3,Returned
P0212,L08,37,3,W1,Fresh
P0212,L09,195,10,W2,Returned
P0212,L10,21,7,W2,Returned
P0213,L01,36,7,W2,Repaired
P0213,L02,80,2,W3,Repaired
P0213,L03,11,5,W3,Repaired
P0213,L04,113,3,W3,Fresh
P0213,L05,157,3,W1,Repaired
P0213,L06,102,10,W3,Fresh
P0213,L07,132,3,W3,Returned
P0213,L08,113,7,W3,Fresh
P0213,L09,108,10,W2,Fresh
P0213,L10,152,2,W2,Fresh
P0214,L01,148,2,W2,Finished Goods
P0214,L02,184,2,W2,Returned
P0214,L03,43,3,W1,Returned
P0214,L04,19,3,W3,Returned
P0214,L05,123,10,W3,Repaired
P0214,L06,188,10,W2,Returned
P0214,L07,49,5,W1,Returned
P0214,L08,160,3,W3,Returned
P0214,L09,128,3,W2,Repaired
P0214,L10,93,3,W3,Fresh
P0215,L01,17,3,W2,Fresh
P0215,L02,193,3,W1,Returned
P0215,L03,31,7,W2,Repaired
P0215,L04,22,3,W1,Returned
P0215,L05,33,10,W2,Fresh
P0215,L06,66,5,W1,Fresh
P0215,L07,60,10,W3,Repaired
P0215,L08,92,5,W2,Fresh
P0215,L09,50,2,W1,Repaired
P0215,L10,143,5,W1,Returned
P0216,L01,79,7,W3,Fresh
P0216,L02,157,5,W2,Repaired
P0216,L03,66,5,W2,Fresh
P0216,L04,171,7,W2,Fresh
P0216,L05,109,7,W2,Returned
P0216,L06,69,7,W2,Repaired
P0216,L07,132,7,W3,Returned
P0216,L08,122,2,W2,Fresh
P0216,L09,189,3,W1,Repaired
P0216,L10,169,10,W1,Repaired
P0217,L01,162,7,W1,Returned
P0217,L02,147,10,W3,Repaired
P0217,L03,38,7,W2,Returned
P0217,L04,142,7,W1,Repaired
P0217,L05,52,5,W3,Repaired
P0217,L06,24,2,W2,Returned
P0217,L07,50,5,W3,Returned
P0217,L08,108,2,W1,Returned
P0217,L09,130,5,W2,Fresh
P0217,L10,131,7,W1,Fresh
P0218,L01,37,2,W2,Repaired
P0218,L02,134,10,W3,Repaired
P0218,L03,50,10,W2,Repaired
P0218,L04,72,2,W1,Repaired
P0218,L05,37,2,W3,Returned
P0218,L06,199,2,W1,Fresh
P0218,L07,96,10,W1,Repaired
P0218,L08,18,5,W3,Repaired
P0218,L09,175,7,W1,Fresh
P0218,L10,84,3,W3,Returned
P0219,L01,168,5,W2,Repaired
P0219,L02,165,7,W3,Returned
P0219,L03,32,5,W1,Fresh
P0219,L04,100,2,W1,Fresh
P0219,L05,93,2,W1,Fresh
P0219,L06,65,3,W3,Repaired
P0219,L07,158,10,W2,Returned
P0219,L08,93,3,W3,Fresh
P0219,L09,106,5,W3,Fresh
P0219,L10,80,5,W3,Fresh
P0220,L01,124,2,W1,Returned
P0220,L02,148,2,W3,Fresh
P0220,L03,162,7,W3,Repaired
P0220,L04,130,3,W1,Fresh
P0220,L05,101,5,W2,Fresh
P0220,L06,188,3,W2,Repaired
P0220,L07,24,10,W1,Fresh
P0220,L08,66,5,W3,Returned
P0220,L09,195,3,W2,Returned
P0220,L10,185,5,W2,Returned
P0221,L01,73,7,W3,Returned
P0221,L02,53,5,W3,Fresh
P0221,L03,163,10,W2,Returned
P0221,L04,104,5,W2,Fresh
P0221,L05,135,3,W1,Fresh
P0221,L06,115,7,W2,Repaired
P0221,L07,59,7,W3,Returned
P0221,L08,99,7,W3,Returned
P0221,L09,177,5,W2,Fresh
P0221,L10,73,5,W2,Repaired
P0222,L01,152,7,W2,Fresh
P0222,L02,127,3,W2,Fresh
P0222,L03,102,2,W3,Returned
P0222,L04,16,7,W1,Repaired
P0222,L05,150,10,W1,Repaired
P0222,L06,12,5,W2,Repaired
P0222,L07,165,2,W1,Returned
P0222,L08,85,7,W2,Fresh
P0222,L09,61,3,W1,Finished Goods
P0222,L10,72,3,W1,Fresh
P0223,L01,163,5,W2,Returned
P0223,L02,168,7,W3,Repaired
P0223,L03,189,7,W1,Returned
P0223,L04,30,2,W2,Returned
P0223,L05,176,3,W2,Repaired
P0223,L06,117,7,W1,Repaired
P0223,L07,198,2,W1,Returned
P0223,L08,182,10,W3,Repaired
P0223,L09,30,3,W2,Repaired
P0223,L10,78,5,W1,Repaired
P0224,L01,66,3,W1,Finished Goods
P0224,L02,96,7,W3,Returned
P0224,L03,103,7,W2,Fresh
P0224,L04,116,2,W3,Fresh
P0224,L05,39,5,W2,Fresh
P0224,L06,146,10,W2,Repaired
P0224,L07,94,2,W3,Fresh
P0224,L08,89,2,W1,Fresh
P0224,L09,52,5,W3,Returned
P0224,L10,13,3,W2,Fresh
